14			274	28					0					0					0	5764
14			256	27					0					0					0	11010
14			278	20					0					0					0	32014
14			273	20					0					0					0	42581
14			255	28					0					0					0	95507
14			277	25					0					0					0	132433
14			290	27					0					0					0	148278
14			286	31					0					0					0	201157
14			267	20					0					0					0	243210
14			287	30					0					0					0	275057
14			284	30					0					0					1	522216
14			281	27					0					0					1	474754
14			283	28					0					0					1	464175
14			289	23					0					0					1	458993
14			285	26					0					0					1	421973
14			288	29					0					0					1	305764
14			271	23					0					0					1	274165
14			276	30					0					0					1	210675
15			293	27					0					0					0	11012
15			272	19					0					0					0	142890
15			270	17					0					0					0	163957
15			302	27					0					0					0	216913
15			301	26					0					0					0	222176
15			280	20					0					0					0	243191
15			282	20					0					0					1	527665
15			297	23					0					0					1	495948
15			294	20					0					0					1	485433
15			275	20					0					0					1	448469
15			299	26					0					0					1	411422
15			291	30					0					0					1	390203
15			300	27					0					0					1	385000
15			292	23					0					0					1	363933
15			298	30					0					0					1	242382
15			279	30					0					0					1	210687
16			310	28					0					0					0	37434
16			296	16					0					0					0	163930
16			307	29					0					0					0	285616
16			303	29					0					0					0	454582
16			305	26					0					0					1	511705
16			314	23					0					0					1	458982
16			316	25					0					0					1	400868
16			295	22					0					0					1	363963
16			308	32					0					0					1	342655
16			311	30					0					0					1	332127
16			309	29					0					0					1	300464
16			304	20					0					0					1	173898
16			312	30					0					0					1	168447
17			325	27					0					0					0	5714
17			329	27					0					0					0	148273
17			320	29					0					0					0	195855
17			319	32					0					0					0	206465
17			327	20					0					0					0	216799
17			306	19					0					0					0	243194
17			315	23					0					0					0	454466
17			326	28					0					0					1	516982
17			318	28					0					0					1	506396
17			321	25					0					0					1	501184
17			323	26					0					0					1	474778
17			322	30					0					0					1	443021
17			324	32					0					0					1	374350
17			313	27					0					0					1	300515
18			339	27					0					0					0	53237
18			338	27					0					0					0	127166
18			332	28					0					0					0	201116
18			337	32					0					0					1	522190
18			335	25					0					0					1	501186
18			336	20					0					0					1	480156
18			317	24					0					0					1	458952
18			328	25					0					0					1	443123
18			331	26					0					0					1	427243
18			340	27					0					0					1	353327
18			333	25					0					0					1	348067
18			334	30					0					0					1	263496
18			330	32					0					0					1	194810
19			354	28					0					0					0	458
19			345	27					0					0					0	11022
19			358	23					0					0					0	26765
19			352	23					0					0					0	42624
19			343	20					0					0					0	47862
19			348	29					0					0					0	95539
19			346	17					0					0					0	216745
19			341	23					0					0					1	517046
19			350	27					0					0					1	511712
19			359	22					0					0					1	459009
19			357	20					0					0					1	427359
19			353	20					0					0					1	395678
19			342	27					0					0					1	369141
19			349	22					0					0					1	348120
19			347	25					0					0					1	332230
19			344	20					0					0					1	231983
19			351	25					0					0					1	226634
20			368	26					0					0					0	21541
20			363	27					0					0					0	37412
20			365	29					0					0					0	158882
20			360	30					0					0					0	211725
20			367	25					0					0					0	412246
20			355	22					0					0					1	501223
20			364	17					0					0					1	480210
20			366	20					0					0					1	464314
20			361	20					0					0					1	342864
21			371	27					0					0					0	37400
21			377	28					0					0					0	63818
21			373	20					0					0					0	74253
21			370	20					0					0					0	90097
21			378	23					0					0					0	116525
21			374	26					0					0					0	190511
21			372	31					0					0					0	317337
21			375	27					0					0					0	391166
21			356	21					0					0					1	501252
21			362	20					0					0					1	427362
21			376	28					0					0					1	411370
21			369	29					0					0					1	384942
22			379	20					0					0					0	21454
22			381	26					0					0					0	201078
22			380	16					0					0					0	216762
22			385	32					0					0					0	285638
22			383	20					0					0					0	406888
23			386	23					0					0					0	10950
23			391	22					0					0					0	26765
23			394	25					0					0					0	32081
23			382	28					0					0					0	37434
23			384	21					0					0					0	90119
23			387	25					0					0					0	95458
23			390	34					0					0					0	185378
23			389	29					0					0					0	195854
23			393	34					0					0					0	306800
23			392	23					0					0					1	485383
23			395	25					0					0					1	390325
24			388	21					0					0					0	21476
24			399	25					0					0					0	53210
24			397	25					0					0					0	63780
24			400	30					0					0					0	121951
24			403	28					0					0					0	127178
24			406	33					0					0					0	132544
24			405	20					0					0					0	280156
24			398	20					0					0					1	511825
24			396	20					0					0					1	464298
24			401	28					0					0					1	411374
24			404	32					0					0					1	406045
25			402	24					0					0					0	63762
25			410	28					0					0					0	148318
25			417	23					0					0					0	185172
25			416	28					0					0					0	195815
25			411	30					0					0					0	201145
25			409	32					0					0					0	275105
25			412	25					0					0					0	290812
25			415	22					0					0					1	395638
25			419	32					0					0					1	374365
25			418	34					0					0					1	326798
25			408	27					0					0					1	268822
25			407	27					0					0					1	237136
25			414	34					0					0					1	205353
26			413	23					0					0					0	63723
26			426	25					0					0					0	248564
26			431	29					0					0					0	259188
26			424	28					0					0					0	275028
26			425	26					0					0					1	495892
26			428	25					0					0					1	485345
26			429	32					0					0					1	453557
26			421	25					0					0					1	342779
26			422	26					0					0					1	337489
26			423	23					0					0					1	321696
26			420	32					0					0					1	279297
26			427	26					0					0					1	189658
27			436	27					0					0					0	95479
27			433	30					0					0					0	132504
27			440	30					0					0					0	158892
27			435	30					0					0					0	195853
27			437	26					0					0					0	290816
27			432	25					0					0					0	338338
27			439	22					0					0					1	395651
27			434	25					0					0					1	247759
27			438	29					0					0					1	226564
28			447	32					0					0					0	5803
28			449	20					0					0					0	10880
28			453	23					0					0					0	21489
28			442	29					0					0					0	42729
28			443	24					0					0					0	90171
28			444	22					0					0					0	216842
28			448	30					0					0					0	253937
28			441	27					0					0					0	269738
28			457	25					0					0					0	401675
28			450	25					0					0					1	527603
28			451	27					0					0					1	517000
28			455	25					0					0					1	485358
28			446	28					0					0					1	363855
28			445	27					0					0					1	353308
28			430	23					0					0					1	321679
28			452	25					0					0					1	263602
28			456	27					0					0					1	200207
29			464	30					0					0					0	512
29			459	27					0					0					0	32144
29			454	29					0					0					0	42713
29			471	20					0					0					0	116485
29			466	28					0					0					0	153585
29			463	32					0					0					0	174776
29			460	30					0					0					0	195882
29			461	32					0					0					0	343743
29			470	26					0					0					1	416695
29			462	29					0					0					1	411345
29			465	26					0					0					1	279408
29			469	32					0					0					1	252910
29			458	27					0					0					1	184336
30			468	26					0					0					0	424
30			481	26					0					0					0	106028
30			477	21					0					0					0	216828
30			474	29					0					0					0	264496
30			482	25					0					0					1	527593
30			467	28					0					0					1	516966
30			473	27					0					0					1	469456
30			478	27					0					0					1	464191
30			475	20					0					0					1	406225
30			480	28					0					0					1	369135
30			484	25					0					0					1	247753
30			476	34					0					0					1	242294
30			483	24					0					0					1	200250
31			494	26					0					0					0	21539
31			107	41					0					1					0	54978
31			109	21					0					2					0	101358
31			106	41					0					1					0	139373
31			495	27					0					0					0	153553
31			487	30					0					0					0	201159
31			493	34					0					0					0	206490
31			485	30					0					0					0	243392
31			108	50					0					1					0	356333
31			472	23					0					0					1	517055
31			105	43					0					3					1	499344
31			490	23					0					0					1	495930
31			110	33					0					1					1	494630
31			479	23					0					0					1	464262
31			102	41					0					1					1	451885
31			104	49					0					1					1	425154
31			103	21					0					2					1	389661
31			491	20					0					0					1	385108
31			101	38					0					1					1	367633
31			486	32					0					0					1	310978
31			488	27					0					0					1	237142
31			489	23					0					0					1	221372
32			113	36					0					1					0	7184
32			112	57					0					1					0	13494
32			497	27					0					0					0	164138
32			114	24					0					2					0	170253
32			498	30					0					0					0	180038
32			115	27					0					2					0	228432
32			506	30					0					0					0	259217
32			502	28					0					0					0	269760
32			501	29					0					0					0	312010
32			121	48					0					3					0	335107
32			119	38					0					1					1	525984
32			492	24					0					0					1	517054
32			117	32					0					2					1	510496
32			503	27					0					0					1	474754
32			122	40					0					1					1	462578
32			499	30					0					0					1	453563
32			500	23					0					0					1	443134
32			507	25					0					0					1	432565
32			118	43					0					1					1	409638
32			496	33					0					0					1	374306
32			504	28					0					0					1	311066
32			111	41					0					3					1	219630
32			120	31					0					2					1	146235
32			116	45					0					3					1	97946
33			131	49					0					1					0	60602
33			509	25					0					0					0	74338
33			133	20					0					2					0	101324
33			513	27					0					0					0	111324
33			136	36					0					3					0	118007
33			132	32					0					2					0	128378
33			126	54					0					1					0	192906
33			130	46					0					1					0	197750
33			516	27					0					0					0	227479
33			140	36					0					1					0	249999
33			123	21					0					2					0	254499
33			512	27					0					0					0	280281
33			520	26					0					0					0	343615
33			128	53					0					2					0	409312
33			127	44					0					1					1	483468
33			505	23					0					0					1	474830
33			510	20					0					0					1	459031
33			518	30					0					0					1	453583
33			138	38					0					1					1	420444
33			519	29					0					0					1	369133
33			139	35					0					2					1	362526
33			124	39					0					1					1	346453
33			129	43					0					1					1	325067
33			508	28					0					0					1	316323
33			125	38					0					1					1	299016
33			134	47					0					1					1	282690
33			514	20					0					0					1	263674
33			517	25					0					0					1	226644
33			137	33					0					2					1	177819
33			135	44					0					1					1	166679
34			148	20					0					2					0	22169
34			4	30					0					0					0	45325
34			522	20					0					0					0	42574
34			528	29					0					0					0	79682
34			150	32					0					2					0	133655
34			146	30					0					2					0	154680
34			523	28					0					0					0	195836
34			147	26					0					2					0	228328
34			521	23					0					0					0	232716
34			530	26					0					0					0	243296
34			153	35					0					1					0	281648
34			515	24					0					0					1	517037
34			154	37					0					1					1	515527
34			531	25					0					0					1	506488
34			144	21					0					2					1	495269
34			527	25					0					0					1	443106
34			151	38					0					1					1	404620
34			143	56					0					3					1	398381
34			145	33					0					2					1	373193
34			529	31					0					0					1	342703
34			525	20					0					0					1	337594
34			149	21					0					2					1	315755
34			511	27					0					0					1	311066
34			524	30					0					0					1	289888
34			141	49					0					1					1	287800
34			152	34					0					1					1	267518
35			533	30					0					0					0	5799
35			157	33					0					2					0	6976
35			155	22					0					2					0	22174
35			165	41					0					1					0	28475
35			535	30					0					0					0	32178
35			534	30					0					0					0	143079
35			164	51					0					3					0	234907
35			532	29					0					0					0	248656
35			163	20					0					2					0	254477
35			537	28					0					0					0	296145
35			156	33					0					2					1	515779
35			526	23					0					0					1	474818
35			142	30					0					2					1	420880
35			158	39					0					3					1	341096
35			536	26					0					0					1	305815
35			161	42					0					1					1	251278
35			159	26					0					2					1	146496
36			171	21					0					2					0	16886
36			544	28					0					0					0	21585
36			546	34					0					0					0	48077
36			539	28					0					0					0	90237
36			541	25					0					0					0	106014
36			538	23					0					0					0	132387
36			170	28					0					2					0	133434
36			175	45					0					1					0	144943
36			167	29					0					2					0	154633
36			174	55					0					3					0	166513
36			168	35					0					1					0	186597
36			166	46					0					1					0	372031
36			540	27					0					0					1	480022
36			172	31					0					2					1	478897
36			173	32					0					2					1	473558
36			542	25					0					0					1	464226
36			169	48					0					3					1	435732
36			549	26					0					0					1	432545
36			162	29					0					2					1	420997
36			548	32					0					0					1	347950
36			176	52					0					1					1	150413
37			160	24					0					2					0	22220
37			547	28					0					0					0	47976
37			550	28					0					0					0	63838
37			545	28					0					0					0	90222
37			552	26					0					0					0	100759
37			543	26					0					0					0	106010
37			187	41					0					1					0	113075
37			557	25					0					0					0	127118
37			184	46					0					1					0	192451
37			191	35					0					1					0	202478
37			180	26					0					2					0	228352
37			559	24					0					0					0	232712
37			189	35					0					1					0	239420
37			554	26					0					0					0	243316
37			183	38					0					3					0	271254
37			179	43					0					1					0	361268
37			188	22					0					2					1	495166
37			178	42					0					3					1	483480
37			185	43					0					3					1	425452
37			182	25					0					3					1	421218
37			555	28					0					0					1	295224
37			181	32					0					2					1	288765
37			553	25					0					0					1	284708
37			177	28					0					2					1	273094
37			551	23					0					0					1	226651
37			556	25					0					0					1	184403
37			190	28					0					2					1	141125
37			560	30					0					0					1	131510
38			563	28					0					0					0	478
38			569	25					0					0					0	21534
38			196	41					0					2					0	60224
38			558	29					0					0					0	63835
38			192	47					0					1					0	86932
38			562	26					0					0					0	100747
38			186	27					0					2					0	133364
38			570	25					0					0					0	164075
38			195	28					0					2					0	170445
38			194	30					0					2					0	186456
38			193	27					0					3					0	228357
38			198	44					0					1					0	313782
38			566	20					0					0					0	385763
38			568	20					0					0					1	490718
38			197	45					0					1					1	488674
38			571	26					0					0					1	485345
38			567	23					0					0					1	453707
38			201	41					0					1					1	415012
38			200	37					0					2					1	367644
38			565	26					0					0					1	353331
38			199	39					0					2					1	346435
38			561	23					0					0					1	142165
39			202	26					0					2					0	27766
39			3	0					0					1					0	45545
39			576	30					0					0					0	32177
39			564	23					0					0					0	47920
39			575	26					0					0					0	74348
39			573	29					0					0					0	95536
39			572	20					0					0					0	100638
39			205	43					0					1					0	208137
39			580	30					0					0					0	222251
39			209	34					0					2					0	223520
39			210	31					0					2					0	270839
39			207	50					0					1					0	303562
39			577	25					0					0					0	359440
39			578	32					0					0					1	501077
39			204	45					0					2					1	451754
39			579	27					0					0					1	443087
39			211	35					0					1					1	410018
39			208	28					0					2					1	394565
39			206	26					0					2					1	378803
39			574	27					0					0					1	363868
39			203	39					0					1					1	293614
40			586	25					0					0					0	21553
40			590	30					0					0					0	26912
40			221	31					0					2					0	38547
40			591	30					0					0					0	79705
40			220	37					0					1					0	112850
40			583	27					0					0					0	137744
40			581	26					0					0					0	190526
40			213	36					0					1					0	191939
40			589	30					0					0					0	195867
40			215	33					0					2					0	218220
40			214	36					0					2					0	244784
40			222	42					0					1					0	313693
40			219	28					0					2					0	318218
40			223	53					0					1					0	388169
40			585	32					0					0					1	511618
40			216	27					0					2					1	510762
40			595	27					0					0					1	495887
40			224	37					0					1					1	441633
40			596	28					0					0					1	411388
40			582	23					0					0					1	406168
40			584	20					0					0					1	395664
40			218	28					0					2					1	357613
40			587	24					0					0					1	337523
40			588	25					0					0					1	332231
40			593	29					0					0					1	311038
40			597	34					0					0					1	231768
40			592	34					0					0					1	215914
40			594	23					0					0					1	142184
41			227	47					0					1					0	44671
41			226	28					0					2					0	54258
41			232	38					0					3					0	60071
41			599	32					0					0					0	63904
41			236	41					0					1					0	97115
41			600	21					0					0					0	100661
41			598	29					0					0					0	143049
41			234	32					0					1					0	149510
41			235	36					0					1					0	244785
41			217	28					0					2					0	270688
41			212	45					0					1					0	303339
41			228	54					0					3					0	351297
41			230	34					0					2					0	366095
41			225	21					0					2					1	431883
41			602	30					0					0					1	400782
41			233	24					0					2					1	357778
41			231	51					0					3					1	324664
41			237	20					0					2					1	315769
41			229	33					0					2					1	288666
41			601	28					0					0					1	284660
42			254	38					0					1					0	12482
42			603	27					0					0					0	16304
42			238	23					0					2					0	17070
42			249	36					0					2					0	33533
42			605	24					0					0					0	47916
42			240	25					0					2					0	54075
42			241	50					0					1					0	198020
42			243	37					0					3					0	239535
42			250	20					0					2					0	243912
42			607	29					0					0					0	248650
42			612	32					0					0					0	290922
42			248	27					0					2					0	386820
42			253	50					0					3					1	525397
42			257	44					0					3					1	488762
42			247	54					0					3					1	456569
42			610	34					0					0					1	421839
42			244	39					0					1					1	399197
42			606	20					0					0					1	395666
42			246	28					0					2					1	394576
42			608	20					0					0					1	379836
42			609	25					0					0					1	337500
42			252	45					0					1					1	319734
42			258	44					0					1					1	251121
42			239	32					0					2					1	235935
42			604	25					0					0					1	105182
43			616	28					0					0					0	32151
43			614	23					0					0					0	74301
43			242	39					0					2					0	97075
43			259	25					0					2					0	101700
43			617	27					0					0					0	106052
43			619	29					0					0					0	143040
43			265	28					0					2					0	144013
43			260	33					0					2					0	149568
43			263	21					0					2					0	164731
43			262	32					0					2					0	323785
43			621	29					0					0					0	375356
43			615	23					0					0					0	406945
43			264	30					0					2					1	526472
43			618	20					0					0					1	517115
43			261	24					0					2					1	494989
43			620	29					0					0					1	474730
43			269	37					0					1					1	446925
43			613	25					0					0					1	400862
43			251	27					0					2					1	399904
43			611	19					0					0					1	395703
43			245	24					0					2					1	357810
43			266	42					0					3					1	335737
43			268	45					0					1					1	330301
44			633	28					0					0					0	5735
44			274	35					0					1					0	7164
44			256	38					0					3					0	12498
44			278	20					0					2					0	32731
44			273	21					0					2					0	43309
44			255	37					0					2					0	96983
44			277	33					0					3					0	133737
44			624	29					0					0					0	148336
44			290	31					0					2					0	149488
44			626	30					0					0					0	169471
44			286	40					0					1					0	202778
44			267	20					0					3					0	243896
44			287	45					0					1					0	276864
44			634	29					0					0					1	527531
44			284	43					0					1					1	520486
44			625	28					0					0					1	485294
44			281	35					0					3					1	473365
44			623	23					0					0					1	464245
44			283	40					0					1					1	462564
44			289	26					0					2					1	458023
44			285	30					0					2					1	420795
44			627	34					0					0					1	369023
44			632	24					0					0					1	332257
44			288	42					0					1					1	304065
44			630	30					0					0					1	300455
44			271	27					0					2					1	273135
44			276	46					0					3					1	208791
44			631	26					0					0					1	152698
44			629	25					0					0					1	147434
44			622	24					0					0					1	105182
45			293	36					0					3					0	12439
45			638	31					0					0					0	16376
45			635	26					0					0					0	69080
45			640	27					0					0					0	106043
45			639	23					0					0					0	121823
45			642	23					0					0					0	132377
45			272	26					0					2					0	143854
45			270	22					0					2					0	164705
45			302	35					0					2					0	218298
45			301	34					0					2					0	223496
45			280	20					0					0					0	243859
45			636	34					0					0					0	380743
45			282	21					0					2					1	526946
45			297	23					0					2					1	495110
45			294	21					0					2					1	484716
45			275	20					0					2					1	447757
45			643	29					0					0					1	443052
45			299	34					0					1					1	410110
45			641	25					0					0					1	400868
45			291	44					0					3					1	388436
45			300	37					0					3					1	383562
45			628	32					0					0					1	369070
45			644	29					0					0					1	363844
45			292	28					0					2					1	362867
45			637	32					0					0					1	247615
45			298	47					0					1					1	240496
45			279	42					0					1					1	208976
46			310	35					0					1					0	38799
46			651	26					0					0					0	47941
46			650	27					0					0					0	148285
46			296	21					0					0					0	164663
46			307	44					0					3					0	287400
46			648	34					0					0					0	338497
46			652	34					0					0					0	354312
46			303	39					0					1					0	456149
46			649	23					0					0					1	527620
46			305	30					0					3					1	510530
46			314	25					0					2					1	458073
46			316	28					0					2					1	399801
46			646	31					0					0					1	384904
46			295	24					0					2					1	363073
46			308	50					0					1					1	340623
46			311	46					0					1					1	330250
46			309	40					0					1					1	298861
46			647	23					0					0					1	194970
46			304	21					0					2					1	173170
46			312	46					0					1					1	166567
47			325	34					0					2					0	7043
47			665	20					0					0					0	42554
47			656	23					0					0					0	74318
47			329	32					0					2					0	149501
47			657	23					0					0					0	164066
47			320	43					0					1					0	197597
47			319	50					0					3					0	208501
47			327	20					0					2					0	217509
47			306	19					0					0					0	243854
47			660	34					0					0					0	248719
47			662	25					0					0					0	333046
47			315	26					0					2					0	455452
47			326	40					0					2					1	515392
47			659	25					0					0					1	506471
47			318	40					0					1					1	504811
47			321	31					0					2					1	499992
47			654	29					0					0					1	495821
47			661	26					0					0					1	490610
47			323	34					0					3					1	473463
47			322	42					0					1					1	441334
47			324	43					0					1					1	372612
47			645	29					0					0					1	363824
47			655	28					0					0					1	353282
47			313	33					0					2					1	299206
48			653	24					0					0					0	47942
48			339	29					0					2					0	54339
48			338	34					0					1					0	128505
48			332	40					0					2					0	202695
48			658	20					0					0					1	527660
48			337	48					0					1					1	520214
48			670	26					0					0					1	501178
48			335	31					0					2					1	499987
48			336	20					0					2					1	479445
48			317	30					0					2					1	457813
48			328	31					0					2					1	441942
48			331	34					0					1					1	425898
48			666	22					0					0					1	379785
48			663	20					0					0					1	363981
48			340	36					0					1					1	351912
48			669	23					0					0					1	348103
48			333	31					0					2					1	346881
48			668	26					0					0					1	305812
48			334	44					0					1					1	261730
48			330	48					0					1					1	192853
49			354	36					0					2					0	1895
49			345	37					0					1					0	12501
49			358	27					0					2					0	27775
49			352	22					0					2					0	43439
49			343	21					0					2					0	48587
49			671	30					0					0					0	63879
49			348	40					0					1					0	97139
49			675	20					0					0					0	127050
49			679	25					0					0					0	132402
49			677	31					0					0					0	169474
49			676	27					0					0					0	190526
49			346	20					0					0					0	217438
49			667	18					0					0					1	527708
49			341	34					0					2					1	515741
49			350	30					0					1					1	510535
49			680	31					0					0					1	485264
49			359	25					0					2					1	458095
49			672	32					0					0					1	448264
49			357	20					0					2					1	426649
49			673	26					0					0					1	406126
49			674	24					0					0					1	395600
49			353	20					0					2					1	394968
49			342	36					0					3					1	367729
49			664	21					0					0					1	363982
49			349	27					0					2					1	347135
49			347	29					0					2					1	331102
49			344	21					0					2					1	231264
49			351	30					0					2					1	225492
49			678	28					0					0					1	179062
50			368	28					0					1					0	22617
50			685	26					0					0					0	32108
50			363	35					0					3					0	38804
50			687	27					0					0					0	137726
50			365	39					0					1					0	160428
50			360	40					0					1					0	213321
50			684	28					0					0					0	227511
50			682	33					0					0					0	248732
50			681	32					0					0					0	285672
50			367	31					0					2					0	413439
50			355	29					0					2					1	500102
50			683	25					0					0					1	495902
50			364	21					0					0					1	479506
50			366	20					0					2					1	463601
50			688	32					0					0					1	437711
50			690	28					0					0					1	416662
50			361	21					0					2					1	342144
50			689	27					0					0					1	337474
50			692	27					0					0					1	194912
50			686	23					0					0					1	163300
51			371	33					0					1					0	38668
51			377	36					0					1					0	65255
51			698	20					0					0					0	74247
51			373	20					0					2					0	74968
51			370	20					0					2					0	90814
51			697	26					0					0					0	100759
51			700	29					0					0					0	111363
51			378	26					0					3					0	117492
51			695	23					0					0					0	121827
51			699	28					0					0					0	143025
51			374	35					0					1					0	191870
51			702	28					0					0					0	232772
51			696	30					0					0					0	301478
51			372	38					0					3					0	318853
51			375	38					0					2					0	392654
51			694	23					0					0					1	506495
51			356	28					0					2					1	500222
51			691	20					0					0					1	495993
51			362	21					0					2					1	426622
51			376	37					0					1					1	409909
51			369	41					0					3					1	383296
51			693	30					0					0					1	358521
51			701	26					0					0					1	237177
52			379	21					0					2					0	22172
52			712	20					0					0					0	68959
52			704	30					0					0					0	95559
52			708	24					0					0					0	111276
52			703	27					0					0					0	185264
52			381	35					0					2					0	202458
52			705	29					0					0					0	206415
52			380	22					0					3					0	217511
52			385	41					0					3					0	287302
52			707	26					0					0					0	333072
52			383	21					0					3					0	407604
52			711	19					0					0					1	506562
52			713	28					0					0					1	437791
52			709	25					0					0					1	342788
52			706	25					0					0					1	279426
52			710	25					0					0					1	126313
53			386	28					0					2					0	12008
53			391	27					0					2					0	27796
53			394	30					0					2					0	33228
53			382	30					0					2					0	38598
53			716	22					0					0					0	42618
53			384	21					0					2					0	90856
53			387	33					0					2					0	96738
53			720	29					0					0					0	180007
53			390	48					0					1					0	187341
53			389	41					0					2					0	197491
53			393	54					0					1					0	309022
53			715	28					0					0					0	364804
53			717	28					0					0					1	516961
53			714	17					0					0					1	506605
53			724	28					0					0					1	485308
53			392	26					0					2					1	484400
53			718	34					0					0					1	432375
53			725	25					0					0					1	390325
53			395	30					0					2					1	389189
53			719	20					0					0					1	358710
53			721	28					0					0					1	353295
54			732	30					0					0					0	21632
54			388	21					0					3					0	22229
54			722	21					0					0					0	42605
54			399	30					0					2					0	54369
54			397	32					0					2					0	64999
54			736	21					0					0					0	68981
54			400	39					0					1					0	123527
54			403	37					0					1					0	128634
54			406	42					0					3					0	134233
54			733	28					0					0					0	169425
54			731	31					0					0					0	180016
54			737	26					0					0					0	190498
54			405	20					0					2					0	280863
